customer_id,gender,age,region,customer_segment,contract_type,tenure_months,monthly_fee,total_spent,internet_service,tv_service,streaming_service,support_calls,complaints,payment_method,last_payment_delay,digital_usage_score,marketing_score,preferred_contact_hour,internal_campaign_code,churn
NT-000870,Femenino,41.0,Lima,Masivo,Bianual,51,96.48,4275.83,DSL,No,Sí,2,0,Transferencia,1,56.6,84.4,15,CMP-A,0
NT-000871,Masculino,35.0,,Familia,Anual,66,122.14,7396.0,Fibra,Sí,Sí,1,0,Tarjeta,3,96.2,92.8,15,CMP-B,0
NT-000872,Femenino,57.0,Lima,Masivo,Mensual,8,48.21,312.33,Sin internet,No,No,1,0,Débito automático,7,78.4,56.3,13,CMP-D,0
NT-000873,Masculino,26.0,Norte,Joven digital,Bianual,7,80.9,555.88,Fibra,No,No,2,0,Débito automático,8,89.9,54.6,13,CMP-A,0
NT-000874,Femenino,30.0,Lima,Familia,Mensual,42,100.84,4350.8,DSL,Sí,Sí,4,0,Tarjeta,1,59.3,74.8,17,CMP-A,0
NT-000875,Masculino,38.0,,Familia,Bianual,53,83.13,,Fibra,No,No,1,0,Tarjeta,6,57.1,85.2,15,CMP-C,0
NT-000876,Masculino,49.0,Oriente,Masivo,Bianual,21,84.56,1770.23,DSL,No,Sí,0,0,Transferencia,15,64.8,88.9,15,CMP-B,1
NT-000877,Femenino,19.0,Lima,Joven digital,Bianual,5,116.25,580.53,DSL,Sí,Sí,1,0,Transferencia,8,86.7,78.9,18,CMP-A,0
NT-000878,Femenino,21.0,Lima,Masivo,Mensual,32,99.49,3148.59,DSL,Sí,Sí,1,0,Transferencia,4,68.1,38.3,9,CMP-D,0
NT-000879,Masculino,18.0,Lima,Masivo,Mensual,41,118.46,4774.33,Fibra,No,Sí,1,0,Transferencia,5,48.2,65.4,20,CMP-B,0
NT-000880,Masculino,38.0,Oriente,Masivo,Anual,26,107.66,2764.24,Fibra,No,No,0,0,Débito automático,4,73.6,,17,CMP-B,0
NT-000881,Femenino,23.0,Norte,Premium,Anual,61,143.75,7840.16,Fibra,Sí,No,1,1,Débito automático,2,43.3,81.1,15,CMP-C,0
NT-000882,Masculino,33.0,Norte,Masivo,Anual,40,120.94,4479.55,Fibra,No,Sí,1,1,Transferencia,9,84.1,90.7,15,CMP-C,1
NT-000883,Masculino,47.0,Oriente,Premium,Bianual,19,144.78,2599.3,DSL,Sí,Sí,2,1,Tarjeta,1,51.6,78.1,15,CMP-B,0
NT-000884,Femenino,30.0,Lima,Masivo,Anual,21,110.05,2118.08,Fibra,Sí,No,0,0,Tarjeta,4,53.7,59.0,15,CMP-D,0
NT-000885,Femenino,41.0,Oriente,Familia,Mensual,32,96.75,2570.79,DSL,No,Sí,2,0,Tarjeta,9,74.3,52.0,12,CMP-B,0
NT-000886,Femenino,34.0,Lima,Joven digital,Mensual,25,143.56,,Fibra,Sí,Sí,3,0,Transferencia,4,88.4,74.9,17,CMP-D,0
NT-000887,Femenino,47.0,Norte,Familia,Mensual,7,103.26,,Fibra,Sí,No,0,0,Débito automático,1,75.5,55.3,11,CMP-D,1
NT-000888,Femenino,44.0,Lima,Joven digital,Mensual,37,63.37,2352.67,DSL,No,No,2,0,Débito automático,12,,89.2,16,CMP-A,1
NT-000889,Femenino,29.0,Lima,Familia,Mensual,21,99.84,1972.21,Fibra,Sí,No,0,0,Débito automático,3,,44.5,14,CMP-D,0
NT-000890,Masculino,36.0,Oriente,Premium,Anual,24,170.95,4650.68,Fibra,Sí,Sí,0,0,Transferencia,1,62.3,75.6,12,CMP-A,1
NT-000891,Femenino,52.0,Lima,Joven digital,Anual,14,137.16,1681.39,Fibra,Sí,Sí,1,0,Tarjeta,16,87.8,77.0,18,CMP-B,0
NT-000892,Masculino,43.0,Oriente,Masivo,Anual,82,107.17,8534.37,Fibra,No,Sí,1,0,Débito automático,3,67.7,66.5,12,CMP-D,0
NT-000893,Femenino,20.0,Lima,Masivo,Mensual,48,52.78,2610.42,,No,No,2,0,Transferencia,2,81.0,54.6,16,CMP-A,0
NT-000894,Femenino,47.0,Centro,Familia,Anual,95,105.93,10210.25,Fibra,No,Sí,2,1,Transferencia,5,76.2,43.9,11,CMP-C,0
NT-000895,Masculino,24.0,Oriente,Joven digital,Anual,26,131.93,3381.66,Fibra,Sí,Sí,1,0,Débito automático,1,85.7,65.5,10,CMP-D,0
NT-000896,Masculino,56.0,Lima,Joven digital,Bianual,50,89.4,4536.68,DSL,No,Sí,0,2,Tarjeta,2,48.4,59.0,15,CMP-B,0
NT-000897,Femenino,51.0,Oriente,Joven digital,Anual,38,95.62,3429.64,Fibra,No,No,1,0,Efectivo,11,80.9,86.0,20,CMP-A,0
NT-000898,Femenino,42.0,Norte,Masivo,Anual,20,82.29,1738.63,DSL,Sí,No,1,2,Débito automático,3,61.2,57.8,11,CMP-A,0
NT-000899,Femenino,40.0,Centro,Familia,Anual,26,118.13,3162.97,Fibra,Sí,No,1,0,Efectivo,6,56.6,73.1,9,CMP-C,0
NT-000900,Masculino,35.0,Lima,Familia,Mensual,48,45.09,1905.35,Sin internet,No,No,3,1,Transferencia,11,58.7,45.8,9,CMP-A,0
NT-000901,Femenino,47.0,Norte,Familia,Bianual,14,114.28,1539.94,Fibra,Sí,No,1,1,Transferencia,3,78.5,77.4,14,CMP-A,0
NT-000902,Femenino,33.0,Centro,Familia,Mensual,62,113.43,5848.99,Fibra,No,Sí,1,0,Tarjeta,1,71.9,,18,CMP-D,0
NT-000903,Femenino,41.0,Norte,Familia,Mensual,36,46.72,1760.17,Sin internet,No,No,3,2,Débito automático,7,40.8,86.6,17,CMP-C,1
NT-000904,Femenino,49.0,Lima,Joven digital,Mensual,56,109.13,5840.53,DSL,Sí,Sí,3,2,Tarjeta,1,65.9,62.0,10,CMP-B,0
NT-000905,Masculino,31.0,Lima,Premium,Anual,41,116.65,4947.24,DSL,No,Sí,2,1,Tarjeta,1,55.0,30.6,18,CMP-A,0
NT-000906,Masculino,30.0,Sur,Masivo,Anual,8,93.36,696.35,DSL,No,Sí,1,0,Tarjeta,11,64.9,59.4,10,CMP-D,0
NT-000907,Masculino,22.0,Lima,Joven digital,Anual,32,116.12,3010.06,Fibra,Sí,No,1,1,Débito automático,4,81.3,60.3,15,CMP-C,0
NT-000908,Femenino,24.0,Centro,Familia,Mensual,62,100.4,7000.51,DSL,No,Sí,4,1,Débito automático,7,55.8,53.5,19,CMP-A,1
NT-000909,Femenino,18.0,Oriente,Joven digital,Mensual,35,108.74,3612.47,DSL,Sí,Sí,0,0,Transferencia,1,63.2,58.6,18,CMP-D,0
NT-000910,Femenino,47.0,,Masivo,Bianual,32,85.31,,Fibra,No,No,1,0,Tarjeta,5,73.0,61.5,17,CMP-A,0
NT-000911,Masculino,62.0,Lima,Joven digital,Mensual,35,101.7,3631.41,Fibra,Sí,No,0,0,Tarjeta,6,94.4,58.4,12,CMP-C,0
NT-000912,Masculino,57.0,Centro,Masivo,Bianual,6,123.08,799.41,Fibra,Sí,Sí,0,1,Débito automático,16,76.2,,17,CMP-C,0
NT-000913,Masculino,18.0,Lima,Premium,Mensual,67,78.71,4882.43,Sin internet,No,No,2,0,Transferencia,6,83.3,77.7,13,CMP-B,1
NT-000914,Masculino,47.0,Norte,Masivo,Anual,3,125.9,352.41,Fibra,Sí,Sí,0,0,Tarjeta,8,89.0,88.6,12,CMP-D,1
NT-000915,Masculino,56.0,Centro,Masivo,Anual,75,116.89,8386.83,Fibra,Sí,Sí,2,0,Transferencia,4,94.5,70.7,14,CMP-C,0
NT-000916,Masculino,32.0,Norte,Joven digital,Anual,25,76.83,1656.13,DSL,Sí,No,1,1,Débito automático,5,90.5,73.1,16,CMP-B,1
NT-000917,Femenino,39.0,Lima,Masivo,Mensual,43,71.11,2726.43,DSL,No,Sí,1,0,Débito automático,3,85.4,52.7,10,CMP-A,0
NT-000918,Femenino,18.0,Centro,Masivo,Bianual,6,98.92,631.94,Fibra,Sí,Sí,1,0,Transferencia,3,54.7,67.8,20,CMP-B,1
NT-000919,Femenino,41.0,Norte,Joven digital,Anual,53,103.81,5120.9,DSL,Sí,Sí,1,1,Débito automático,2,79.7,74.3,19,CMP-B,0
NT-000920,Masculino,24.0,Lima,Joven digital,Anual,47,147.88,6125.85,Fibra,Sí,Sí,1,0,Transferencia,3,98.3,71.8,11,CMP-C,0
NT-000921,Femenino,41.0,Norte,Masivo,Anual,45,106.17,4339.81,DSL,No,Sí,0,0,Efectivo,2,83.0,77.1,11,CMP-B,0
NT-000922,Masculino,18.0,Sur,Joven digital,Mensual,5,226.26,508.56,Fibra,Sí,No,15,0,Tarjeta,46,,68.3,8,CMP-A,1
NT-000923,Masculino,45.0,Centro,Joven digital,Mensual,18,113.35,1635.68,Fibra,No,Sí,0,0,Débito automático,1,89.9,54.5,13,CMP-C,0
NT-000924,Masculino,51.0,Norte,Familia,Mensual,42,58.82,2366.25,DSL,No,No,1,0,Efectivo,15,63.1,78.9,10,CMP-B,0
NT-000925,Femenino,28.0,,Masivo,Mensual,65,115.19,8328.59,Fibra,Sí,Sí,2,1,Transferencia,7,99.7,67.2,20,CMP-B,0
NT-000926,Femenino,23.0,Lima,Masivo,Anual,15,83.22,1350.88,Fibra,No,No,1,1,Débito automático,9,51.2,88.0,19,CMP-C,1
NT-000927,Femenino,18.0,Lima,Premium,Mensual,16,159.97,,Fibra,Sí,Sí,1,0,Tarjeta,1,60.5,68.4,18,CMP-D,0
NT-000928,Masculino,35.0,Lima,Joven digital,Mensual,40,88.36,3648.03,DSL,No,Sí,3,1,Débito automático,2,42.8,85.3,11,CMP-A,1
NT-000929,Masculino,30.0,Oriente,Masivo,Mensual,120,44.27,5479.62,Sin internet,No,No,2,0,Transferencia,4,64.2,78.8,16,CMP-D,0
NT-000930,Masculino,18.0,Lima,Familia,Mensual,20,95.97,1787.33,DSL,No,Sí,2,0,Transferencia,4,96.0,72.2,14,CMP-C,1
NT-000931,Femenino,44.0,Sur,Masivo,Mensual,24,38.97,939.71,Sin internet,No,No,1,1,Tarjeta,7,61.3,53.6,11,CMP-C,0
NT-000932,Femenino,32.0,Lima,Familia,Anual,22,42.33,991.98,Sin internet,No,No,4,2,Tarjeta,4,63.5,59.3,14,CMP-A,0
NT-000933,Femenino,24.0,Lima,Familia,Mensual,29,99.16,,Fibra,Sí,No,4,0,Transferencia,15,80.3,73.4,10,CMP-C,0
NT-000934,Masculino,31.0,Lima,Premium,Bianual,69,149.9,,Fibra,Sí,Sí,0,0,Débito automático,1,70.3,,20,CMP-C,0
NT-000935,Masculino,52.0,Lima,Premium,Mensual,30,63.51,1839.19,Sin internet,No,No,1,1,Efectivo,1,67.5,56.5,10,CMP-C,0
NT-000936,Femenino,46.0,Sur,Masivo,Mensual,120,47.84,5437.81,Sin internet,No,No,0,1,Débito automático,2,67.9,75.1,11,CMP-D,0
NT-000937,Masculino,36.0,Oriente,Familia,Bianual,35,38.96,1283.18,Sin internet,No,No,1,0,Débito automático,3,49.3,66.4,10,CMP-D,0
NT-000938,Femenino,46.0,Sur,Masivo,Mensual,73,55.16,3850.38,DSL,No,No,5,0,Tarjeta,10,60.6,73.8,14,CMP-D,0
NT-000939,Masculino,23.0,Lima,Joven digital,Mensual,26,93.43,2337.09,Fibra,No,No,1,1,Débito automático,5,91.1,55.7,16,CMP-B,0
NT-000940,Femenino,38.0,Sur,Joven digital,Bianual,11,35.0,392.05,Sin internet,No,No,0,0,Débito automático,3,83.9,85.1,20,CMP-C,0
NT-000941,Femenino,40.0,Lima,Masivo,Bianual,30,56.94,1662.69,Sin internet,No,No,0,1,Tarjeta,2,81.5,78.2,13,CMP-A,0
NT-000942,Masculino,32.0,Oriente,Masivo,Anual,46,99.79,4257.76,DSL,Sí,Sí,2,0,Débito automático,3,67.0,84.6,10,CMP-C,0
NT-000943,Femenino,44.0,Norte,Masivo,Mensual,18,111.13,1762.71,DSL,Sí,Sí,2,1,Tarjeta,3,67.3,76.8,8,CMP-A,0
NT-000944,Femenino,28.0,Lima,Masivo,Anual,66,96.8,5794.19,DSL,Sí,No,1,0,Transferencia,13,73.3,69.1,15,CMP-B,0
NT-000945,Femenino,45.0,Lima,Masivo,Bianual,23,35.0,771.42,Sin internet,No,No,1,0,Tarjeta,9,53.1,64.4,20,CMP-C,0
NT-000946,Femenino,45.0,Lima,Premium,Bianual,14,555.39,2028.3,Fibra,Sí,Sí,20,1,Débito automático,92,62.5,91.4,8,CMP-B,0
NT-000947,Masculino,18.0,Lima,Joven digital,Mensual,119,109.98,,DSL,Sí,Sí,0,0,Transferencia,4,68.1,,20,CMP-D,0
NT-000948,Masculino,53.0,Oriente,Familia,Mensual,17,128.04,2111.61,Fibra,Sí,Sí,5,2,Tarjeta,3,52.9,71.3,11,CMP-A,1
NT-000949,Masculino,18.0,Sur,Familia,Mensual,22,112.25,2519.01,Fibra,Sí,No,0,0,Débito automático,0,,61.1,19,CMP-D,0
NT-000950,Femenino,30.0,Oriente,Familia,Mensual,51,97.03,4430.33,Fibra,Sí,No,1,0,Transferencia,2,87.7,43.6,8,CMP-C,0
NT-000951,Masculino,51.0,Lima,Masivo,Anual,25,131.99,2909.8,Fibra,Sí,Sí,1,0,Débito automático,2,61.3,52.1,19,CMP-B,0
NT-000952,Femenino,34.0,Norte,Familia,Mensual,14,104.62,1493.28,Fibra,Sí,No,1,0,Débito automático,2,78.5,71.4,12,CMP-A,0
NT-000953,Femenino,,Lima,Familia,Mensual,20,45.15,857.03,Sin internet,No,No,1,1,Transferencia,2,52.6,70.6,11,CMP-A,1
NT-000954,Femenino,24.0,Norte,Familia,Mensual,99,80.28,7358.19,DSL,No,No,2,0,Efectivo,3,46.8,65.7,10,CMP-B,0
NT-000955,Masculino,51.0,Lima,Premium,Mensual,47,83.02,3858.65,Sin internet,No,No,0,0,Transferencia,6,92.8,83.6,9,CMP-C,0
NT-000956,Masculino,,Lima,Joven digital,Mensual,53,130.14,6802.94,Fibra,Sí,Sí,0,0,Débito automático,2,65.0,68.8,18,CMP-C,0
NT-000957,Masculino,53.0,Norte,Joven digital,Mensual,38,132.78,4299.37,Fibra,Sí,Sí,0,1,Débito automático,11,60.8,52.9,8,CMP-B,1
NT-000958,Masculino,37.0,Lima,Familia,Mensual,43,111.2,4958.16,DSL,Sí,Sí,0,0,Débito automático,1,65.2,71.5,14,CMP-C,0
NT-000959,Masculino,22.0,Norte,Joven digital,Bianual,24,100.46,2197.11,DSL,Sí,No,0,0,Tarjeta,10,74.0,72.5,20,CMP-C,0
NT-000960,Masculino,30.0,Centro,Familia,Mensual,35,379.72,4695.77,Fibra,Sí,Sí,24,1,Débito automático,87,82.0,59.3,13,CMP-B,0
NT-000961,Masculino,25.0,Lima,Masivo,Anual,5,91.48,387.26,,No,Sí,5,3,Transferencia,1,92.0,79.7,18,CMP-B,1
NT-000962,Femenino,,Oriente,Masivo,Mensual,60,95.39,5507.16,,Sí,No,1,1,Tarjeta,3,50.3,,17,CMP-B,0
NT-000963,Femenino,48.0,Norte,Joven digital,Mensual,23,100.59,2144.69,DSL,Sí,Sí,1,1,Efectivo,14,61.3,55.2,18,CMP-C,1
NT-000964,Femenino,18.0,,Masivo,Mensual,12,35.0,336.73,Sin internet,No,No,0,0,Efectivo,14,86.1,65.2,20,CMP-C,0
NT-000965,Masculino,33.0,Centro,Premium,Mensual,37,126.44,4613.13,DSL,Sí,No,0,1,Tarjeta,6,76.1,84.1,9,CMP-A,0
NT-000966,Femenino,27.0,Centro,Masivo,Mensual,28,85.15,1920.05,DSL,Sí,No,2,0,Tarjeta,5,74.0,83.3,11,CMP-D,0
NT-000967,Masculino,55.0,Centro,Familia,Mensual,58,116.13,6193.89,Fibra,Sí,Sí,0,0,Efectivo,6,63.2,65.8,12,CMP-A,0
NT-000968,Femenino,20.0,Sur,Masivo,Anual,31,98.5,3106.32,Fibra,No,No,1,1,Tarjeta,3,88.9,73.7,8,CMP-C,0
NT-000969,Masculino,59.0,Norte,Premium,Mensual,20,156.88,2832.93,Fibra,Sí,No,2,3,Transferencia,3,,48.5,9,CMP-A,1
NT-000970,Femenino,38.0,Lima,Masivo,Mensual,31,57.33,1558.17,DSL,No,No,1,0,Tarjeta,3,64.8,86.0,9,CMP-B,0
NT-000971,Femenino,23.0,Lima,Masivo,Anual,78,99.2,7706.84,DSL,No,Sí,3,2,Tarjeta,15,53.2,80.0,20,CMP-C,0
NT-000972,Femenino,29.0,Norte,Masivo,Mensual,60,86.17,4769.68,Fibra,Sí,No,3,0,Tarjeta,5,73.6,75.0,19,CMP-D,0
NT-000973,Femenino,28.0,Lima,Joven digital,Mensual,47,68.4,2930.76,DSL,No,No,1,0,Tarjeta,8,94.7,39.5,15,CMP-C,0
NT-000974,Masculino,21.0,Lima,Premium,Mensual,61,178.56,11210.75,Fibra,Sí,Sí,0,0,Efectivo,5,55.6,62.5,18,CMP-A,0
NT-000975,Femenino,39.0,Lima,Premium,Mensual,49,141.05,5932.03,Fibra,Sí,No,2,2,Tarjeta,14,60.0,61.1,12,CMP-D,0
NT-000976,Masculino,22.0,Norte,Masivo,Mensual,16,42.81,621.83,Sin internet,No,No,5,2,Tarjeta,2,52.6,70.3,14,CMP-B,0
NT-000977,Femenino,18.0,,Joven digital,Bianual,54,118.87,6423.16,Fibra,No,Sí,0,0,Transferencia,1,73.8,64.4,19,CMP-B,0
NT-000978,Femenino,33.0,Norte,Masivo,Bianual,66,93.55,5271.39,Fibra,Sí,No,0,0,Efectivo,0,71.8,66.9,9,CMP-A,0
NT-000979,Masculino,18.0,Sur,Joven digital,Bianual,69,127.65,9373.97,Fibra,Sí,Sí,1,1,Débito automático,2,94.4,82.0,9,CMP-C,0
NT-000980,Femenino,28.0,,Joven digital,Mensual,13,94.58,1137.1,Fibra,No,No,1,0,Transferencia,2,86.9,57.6,14,CMP-B,0
NT-000981,Masculino,,Lima,Masivo,Mensual,22,103.76,2285.5,,Sí,No,1,0,Tarjeta,1,62.9,55.9,11,CMP-A,0
NT-000982,Masculino,27.0,,Joven digital,Mensual,20,35.0,700.75,Sin internet,No,No,1,1,Transferencia,3,74.2,67.9,16,CMP-C,1
NT-000983,Masculino,64.0,Norte,Familia,Mensual,26,86.57,2091.78,DSL,No,Sí,1,0,Transferencia,5,71.4,82.3,16,CMP-A,0
NT-000984,Femenino,39.0,Norte,Masivo,Mensual,44,81.64,3256.18,DSL,No,Sí,1,0,Efectivo,5,36.8,69.1,12,CMP-C,0
NT-000985,Femenino,41.0,Centro,Masivo,Mensual,36,84.69,2856.74,Fibra,No,No,1,0,Transferencia,1,88.1,81.8,9,CMP-C,0
NT-000986,Masculino,18.0,Lima,Masivo,Mensual,36,100.15,3568.94,DSL,No,Sí,2,2,Efectivo,6,49.6,61.8,9,CMP-D,1
NT-000987,Femenino,29.0,Oriente,Masivo,Mensual,10,109.24,951.43,Fibra,Sí,No,1,1,Débito automático,13,65.3,83.2,13,CMP-C,0
NT-000988,Femenino,41.0,Lima,Masivo,Mensual,21,107.0,1922.92,Fibra,No,Sí,0,1,Transferencia,4,77.1,43.2,12,CMP-C,0
NT-000989,Femenino,25.0,Sur,Joven digital,Anual,72,85.34,6414.19,DSL,No,Sí,2,0,Transferencia,2,68.9,95.7,8,CMP-A,0
NT-000990,Masculino,50.0,Norte,Masivo,Mensual,66,88.93,5215.3,Fibra,No,No,0,1,Tarjeta,1,79.3,94.2,16,CMP-A,0
NT-000991,Masculino,22.0,Lima,Familia,Bianual,31,107.74,3222.33,Fibra,No,Sí,1,1,Efectivo,6,74.1,76.3,20,CMP-C,0
NT-000992,Masculino,34.0,Centro,Familia,Mensual,54,100.62,5030.56,Fibra,No,Sí,3,2,Transferencia,5,67.7,75.0,20,CMP-C,0
NT-000993,Masculino,30.0,Lima,Premium,Anual,41,122.67,4672.12,DSL,No,Sí,2,0,Transferencia,9,84.9,71.8,9,CMP-C,0
NT-000994,Femenino,40.0,Sur,Familia,Mensual,57,123.77,7337.98,Fibra,Sí,Sí,0,0,Débito automático,6,82.6,64.1,10,CMP-C,1
NT-000995,Masculino,30.0,Norte,Masivo,Mensual,55,120.18,6173.9,Fibra,Sí,Sí,3,2,Transferencia,7,76.5,57.8,13,CMP-D,1
NT-000996,Femenino,34.0,Lima,Masivo,Mensual,32,91.4,2676.26,DSL,No,Sí,3,0,Débito automático,10,72.4,64.4,19,CMP-C,1
NT-000997,Masculino,35.0,Lima,Masivo,Mensual,47,96.16,4163.02,Fibra,No,No,1,0,Efectivo,11,61.4,70.3,15,CMP-A,1
NT-000998,Femenino,28.0,Centro,Premium,Anual,43,71.99,2800.74,Sin internet,No,No,0,1,Tarjeta,12,94.6,79.5,13,CMP-B,0
NT-000999,Masculino,44.0,Lima,Premium,Mensual,33,160.7,4736.16,Fibra,Sí,Sí,1,1,Débito automático,4,55.7,87.9,20,CMP-B,1
NT-001000,Femenino,41.0,Sur,Masivo,Mensual,28,109.43,2773.07,DSL,No,Sí,3,0,Tarjeta,23,63.7,64.8,16,CMP-C,1
